chapter_number,chapter_title,article_number,article_id,article_title,paragraph_number,paragraph_id,point_number,text
3,High-risk ai systems,12,3.12,Quality management system,2,3.12.2,6,"(e) technical specifications, including standards, to be applied and, where the relevant 
harmonised standards are not applied in full or do not cover all of the relevant 
requirements set out in Section 2, the means to be used to ensure that the high-risk 
AI system complies with those requirements ;"
3,High-risk ai systems,12,3.12,Quality management system,2,3.12.2,7,"(f) systems and procedures for data management, including data acquisition, data 
collection, data analysis, data labelling, data storage, data filtration, data mining, data 
aggregation, data retention and any other operation regarding the data that is 
performed before and for the purpose of the placing on the market or the putting into 
service of high-risk AI systems;"
3,High-risk ai systems,12,3.12,Quality management system,2,3.12.2,8,(g) the risk management system referred to in Article 9;
3,High-risk ai systems,12,3.12,Quality management system,2,3.12.2,9,"(h) the setting-up, implementation and maintenance of a post-market monitoring system, 
in accordance with Article 72;"
3,High-risk ai systems,12,3.12,Quality management system,2,3.12.2,10,"(i) procedures related to the reporting of a serious incident in accordance with 
Article 73;"
3,High-risk ai systems,12,3.12,Quality management system,2,3.12.2,11,"(j) the handling of communication with national competent authorities, other relevant 
authorities, including those providing or supporting the access to data, notified 
bodies, other operators, customers or other interested parties;"
3,High-risk ai systems,12,3.12,Quality management system,2,3.12.2,12,"(k) systems and procedures for record-keeping of all relevant documentation and 
information;"
3,High-risk ai systems,12,3.12,Quality management system,2,3.12.2,13,"(l) resource management, including security-of-supply related measures;"
3,High-risk ai systems,12,3.12,Quality management system,2,3.12.2,14,"(m) an accountability framework setting out the responsibilities of the management and 
other staff with regard to all the aspects listed in this paragraph."
3,High-risk ai systems,12,3.12,Quality management system,3,3.12.3,1,"2. The implementation of the aspects referred to in paragraph 1 shall be proportionate to the 
size of the provider’s organisation. Providers shall in any event comply with the degree of 
rigour and the level of protection required to ensure the compliance of their high-risk AI 
systems with this Regulation."
3,High-risk ai systems,12,3.12,Quality management system,4,3.12.4,1,"3. Providers of high-risk AI systems that are subject to obligations regarding quality 
management systems or an equivalent function under relevant sectorial Union law may 
include the aspects listed in paragraph 1 as part of the quality management systems 
pursuant to that law."
3,High-risk ai systems,12,3.12,Quality management system,5,3.12.5,1,"4. For providers that are financial institutions subject to requirements regarding their 
internal governance, arrangements or processes under Union financial services law, the 
obligation to put in place a quality management system, with the exception of paragraph 
1, points (g), (h) and (i) of this Article, shall be deemed to be fulfilled by complying with 
the rules on internal governance arrangements or processes pursuant to the relevant Union 
financial services law. For this purpose, any harmonised standards referred to in Article 40 
shall be taken into account."
3,High-risk ai systems,13,3.13,Documentation keeping,1,3.13.1,1,"Article 18
Documentation keeping"
3,High-risk ai systems,13,3.13,Documentation keeping,2,3.13.2,1,"1. The provider shall, for a period ending 10 years after the high-risk AI system has been 
placed on the market or put into service, keep at the disposal of the national competent 
authorities:"
3,High-risk ai systems,13,3.13,Documentation keeping,2,3.13.2,2,(a) the technical documentation referred to in Article 11;
3,High-risk ai systems,13,3.13,Documentation keeping,2,3.13.2,3,"(b) the documentation concerning the quality management system referred to in 
Article 17;"
3,High-risk ai systems,13,3.13,Documentation keeping,2,3.13.2,4,"(c) the documentation concerning the changes approved by notified bodies, where 
applicable;"
3,High-risk ai systems,13,3.13,Documentation keeping,2,3.13.2,5,"(d) the decisions and other documents issued by the notified bodies, where applicable;"
3,High-risk ai systems,13,3.13,Documentation keeping,2,3.13.2,6,(e) the EU declaration of conformity referred to in Article 47.
3,High-risk ai systems,13,3.13,Documentation keeping,3,3.13.3,1,"2. Each Member State shall determine conditions under which the documentation referred 
to in paragraph 1 remains at the disposal of the national competent authorities for the 
period indicated in that paragraph for the cases when a provider or its authorised 
representative established on its territory goes bankrupt or ceases its activity prior to the 
end of that period."
3,High-risk ai systems,13,3.13,Documentation keeping,4,3.13.4,1,"3. Providers that are financial institutions subject to requirements regarding their internal 
governance, arrangements or processes under Union financial services law shall 
maintain the technical documentation as part of the documentation kept under the relevant 
Union financial services law."
3,High-risk ai systems,14,3.14,Automatically generated logs,1,3.14.1,1,"Article 19
Automatically generated logs"
3,High-risk ai systems,14,3.14,Automatically generated logs,2,3.14.2,1,"1. Providers of high-risk AI systems shall keep the logs referred to in Article 12(1), 
automatically generated by their high-risk AI systems, to the extent such logs are under 
their control. Without prejudice to applicable Union or national law, the logs shall be 
kept for a period  appropriate to the intended purpose of the high-risk AI system, of at 
least six months, unless provided otherwise in the applicable Union or national law, in 
particular in Union law on the protection of personal data."
3,High-risk ai systems,14,3.14,Automatically generated logs,3,3.14.3,1,"2. Providers that are financial institutions subject to requirements regarding their internal 
governance, arrangements or processes under Union financial services law shall 
maintain the logs automatically generated by their high-risk AI systems as part of the 
documentation kept under the relevant financial services law."
3,High-risk ai systems,15,3.15,Corrective actions and duty of information,1,3.15.1,1,"Article 20
Corrective actions and duty of information"
3,High-risk ai systems,15,3.15,Corrective actions and duty of information,2,3.15.2,1,"1. Providers of high-risk AI systems which consider or have reason to consider that a high-
risk AI system that they have placed on the market or put into service is not in conformity 
with this Regulation shall immediately take the necessary corrective actions to bring that 
system into conformity, to withdraw it, to disable it, or to recall it, as appropriate. They 
shall inform the distributors of the high-risk AI system concerned and, where applicable, 
the deployers, the authorised representative and importers accordingly."
